experiment_id,template,question_id,question,true_answer,generated_answer,exact_match,f1_score,token_overlap,answer_length,question_type,timestamp,experiment_timestamp,model_used,num_questions
final_targeted_20250708_160041,factual_lookup,404,What magnitude was the 1994 Northridge earthquake?,6.7,6.7,1.0,1.0,1.0,1,SQuAD baseline,2025-07-08T16:16:19.154625,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,405,What kind of destruction did the 1994 earthquake cause the most of in US history?,property damage,property damage,1.0,1.0,1.0,2,SQuAD baseline,2025-07-08T16:16:19.539311,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,406,How much was the 1994 earthquake estimated to have cost?,$20 billion,$40 billion,0.0,0.5,0.5,2,SQuAD baseline,2025-07-08T16:16:19.702867,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,407,Which fault can produce a magnitude earthquake of 8.0?,San Andreas,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-08T16:16:19.839709,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,408,What magnitude of earthquake can many faults produce?,6.7,seismicity,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:16:19.999606,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,409,"Other than the San Jacinto Fault, and the Elsinore Fault, name one other fault.",Puente Hills,san jacinto fault,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:16:20.409115,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,410,Which organization released a California Earthquake forecast?,USGS,u.s. Geological survey,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:16:20.824386,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,411,The earthquake forecast models what features of earthquakes in California?,occurrence,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-08T16:16:20.941956,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,412,"Southern California's distinctive regions are divided culturally, politically and what other trait?",economically,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T16:16:21.098361,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,413,"Outside of national recognition, what other kind of recognition do some of the cities get?",global,community recognition,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:16:21.253575,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,414,Cities that anchor the regions are often the hub for what kind of activity?,economic,global economic,0.0,0.6666666666666666,1.0,2,SQuAD baseline,2025-07-08T16:16:21.662573,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,415,"Southern California had a population of 22,680,010 according to the census from which year?",2010,april 1980,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:16:22.052706,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,416,What does southern California have a reputation for?,high growth rates,the `` golden state '',0.0,0.0,0.0,5,SQuAD baseline,2025-07-08T16:16:22.234633,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,417,What is the state average growth rate?,10.0%,what is the state average growth rate,0.0,0.0,0.0,7,SQuAD baseline,2025-07-08T16:16:22.411856,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,418,What kind of economy did northern California start to grow in the 2000s?,tech-oriented,silicon valley,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:16:22.567780,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,419,Which region began to grow and assert itself in the 2000s?,Greater Sacramento,the european region,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:16:22.964596,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,420,What is the name associated with the eight areas that make up a part of southern California?,Metropolitan Statistical Areas,southern california,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:16:23.387713,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,421,How many extended metropolitan areas are there?,two,two,1.0,1.0,1.0,1,SQuAD baseline,2025-07-08T16:16:23.524856,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,422,Each of the extended metropolitan areas has a population that exceeds what number?,five million,metropolitan area,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:16:23.662695,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,423,What does the El Centro metropolitan area and San Diego-Carslbad-San Marcos metropolitan area form?,Southern Border Region,el centro -- san marcos metropolitan area,0.0,0.0,0.0,7,SQuAD baseline,2025-07-08T16:16:23.861958,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,424,What is the population of the Greater Los Angeles Area?,"17,786,419",18.7 million,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:16:24.255934,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,425,What is the largest city in all of California?,Los Angeles,los angeles,1.0,1.0,1.0,2,SQuAD baseline,2025-07-08T16:16:24.642851,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,426,What is the population of the second largest city in California?,1.3 million,san diego,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:16:24.776126,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,427,"How many cities in southern California have over 200,000 residents?",twelve,180,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:16:24.889390,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,428,There are 34 cities in southern California that have a population exceeding what number?,"100,000",what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T16:16:25.041390,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,429,"Other than San Bernardino, which other developed southern Californian city is not in close proximity to the coast?",Riverside,san diego,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:16:25.294531,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,430,What resource is the economy of southern California depedent on?,petroleum,water,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:16:25.521966,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,431,Southern California is most famous for tourism and what notably named district?,Hollywood,district of columbia,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:16:25.927055,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,432,The region was a leader in what event between 2001 - 2007?,the housing bubble,afghanistan and iraq,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:16:26.112412,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,433,Southern California's economy can be described as one of the largest in the United States and what other characteristic?,diverse,the largest in the united states,0.0,0.0,0.0,6,SQuAD baseline,2025-07-08T16:16:26.273259,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,434,What was the effect of the housing crash on the region?,heavily impacted,the real economy,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:16:26.415706,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,435,"Motion pictures, petroleum and aircraft manufacturing have been major industries since which decade?",1920s,2018,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:16:26.779671,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,436,What characteristic best describes the agricultural regions that could be found?,richest,drought,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:16:27.129207,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,437,Which type of livestock was the argricultural region known for?,cattle,cattle,1.0,1.0,1.0,1,SQuAD baseline,2025-07-08T16:16:27.264826,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,438,"Outside of livestock, what else was considered a major industry in the agriculture regions?",citrus,agriculture,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:16:27.415453,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,439,What industry has managed to survive major military spending cutbacks?,aerospace,industry,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:16:27.544680,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,440,What type of district is southern California home to many of?,business,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-08T16:16:27.663157,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,441,What does CBD stand for?,Central business districts,costa rican colón,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:16:28.080941,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,442,"What is the only district in the CBD to not have ""downtown"" in it's name?",South Coast Metro,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T16:16:28.480597,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,443,Downtown Burbank is an example of what kind of district?,business,central business district,0.0,0.5,1.0,3,SQuAD baseline,2025-07-08T16:16:28.616944,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,444,Downtown Santa Monica and Downtown Glendale are a part of which area?,Los Angeles Area,the los angeles metropolitan area,0.0,0.7499999999999999,1.0,5,SQuAD baseline,2025-07-08T16:16:28.782209,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,445,Warner Center is located in which area?,San Fernando Valley,northern central region,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:16:28.930736,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,446,Century City is an example of a district that belongs to which city?,Los Angeles,los angeles,1.0,1.0,1.0,2,SQuAD baseline,2025-07-08T16:16:29.316843,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,447,The Sand Bernardino - Riverside area maintains what kind of district?,business,permanent pastures,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:16:29.709013,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,448,"Other than San Bernardino, what is the name of the other city that maintains the districts including University Town?",Riverside,los angeles,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:16:29.856771,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,449,"Other than Downtown San Bernardino, and University Town, what is the name of another business district in the San Bernardino-Riverside area?",Hospitality Business/Financial Centre,riverside,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:16:30.040497,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,450,Which county is developing its business center?,Orange,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T16:16:30.194157,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,451,Where are international corporations headquartered?,"University of California, Irvine",united states,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:16:30.576027,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,452,Jamboree Business Parks belongs to which business center?,West Irvine,business center,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:16:30.971846,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,453,What other business district does Orange County envelop outside of Downtown Santa Ana and Newport Center?,South Coast Metro,district of gastroenterology,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:16:31.134464,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,454,At what rate is Orange County developing its business centers?,rapidly,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-08T16:16:31.254210,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,455,What is the central business district of San Diego?,Downtown San Diego,the commercial and business center,0.0,0.0,0.0,5,SQuAD baseline,2025-07-08T16:16:31.427496,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,456,"Other than its main central  business district, where are the majority of San Diego's business districts located?",Northern San Diego,downtown,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:16:31.793927,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,457,"Outside of Northern San Diego, which other region contains business districts?",North County,outside of northern san diego,0.0,0.0,0.0,5,SQuAD baseline,2025-07-08T16:16:32.208550,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,458,University City is an example of a business district located in which city?,San Diego,university city,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:16:32.371715,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,459,What is the second busiest airport in the United States?,Los Angeles International Airport,los angeles international airport,1.0,1.0,1.0,4,SQuAD baseline,2025-07-08T16:16:32.528843,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,460,What is the metric they use to determine how busy airports are?,passenger volume,airlines,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:16:32.663443,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,461,What ranking in terms of busiest airports from international passenger volume is the Los Angeles International Airport?,third,fifth,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:16:33.031209,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,462,Which airport is home to the busiest single runway in the world?,San Diego International Airport,roberts international airport,0.0,0.5714285714285715,0.5,3,SQuAD baseline,2025-07-08T16:16:33.451982,20250708_161845,facebook/rag-token-nq,500
