experiment_id,template,question_id,original_question,base_question,formatted_question,true_answer,generated_answer,exact_match,f1_score,token_overlap,answer_length,had_original_question_mark,timestamp
question_mark_20250710_060653,with_question_mark,831,There was a 16th century Huguenot settlement near what modern day Florida city?,There was a 16th century Huguenot settlement near what modern day Florida city,There was a 16th century Huguenot settlement near what modern day Florida city?,Jacksonville,st. augustine,0.0,0.0,0.0,2,True,2025-07-10T06:28:09.928555
question_mark_20250710_060653,with_question_mark,832,Who was the leader who established the colony at Florida?,Who was the leader who established the colony at Florida,Who was the leader who established the colony at Florida?,Jean Ribault,pedro menéndez de avilés,0.0,0.0,0.0,4,True,2025-07-10T06:28:11.042515
question_mark_20250710_060653,with_question_mark,833,What was the name of the Florida Huguenot colony?,What was the name of the Florida Huguenot colony,What was the name of the Florida Huguenot colony?,Fort Caroline,french florida,0.0,0.0,0.0,2,True,2025-07-10T06:28:11.662434
question_mark_20250710_060653,with_question_mark,834,Which army attacked and destroyed this colony?,Which army attacked and destroyed this colony,Which army attacked and destroyed this colony?,Spanish,the british,0.0,0.0,0.0,2,True,2025-07-10T06:28:12.070306
question_mark_20250710_060653,with_question_mark,835,When was the colony destroyed?,When was the colony destroyed,When was the colony destroyed?,1565,"april 1, 1585",0.0,0.0,0.0,3,True,2025-07-10T06:28:12.685473
question_mark_20250710_060653,with_question_mark,836,What was the name of the first Huguenot outpost in South Carolina?,What was the name of the first Huguenot outpost in South Carolina,What was the name of the first Huguenot outpost in South Carolina?,Charlesfort,,0.0,0.0,0.0,0,True,2025-07-10T06:28:13.055401
question_mark_20250710_060653,with_question_mark,837,What present-day area was this settlement near?,What present-day area was this settlement near,What present-day area was this settlement near?,Parris Island,bolivia,0.0,0.0,0.0,1,True,2025-07-10T06:28:13.643224
question_mark_20250710_060653,with_question_mark,838,Which Spanish officer established the settlement at St. Augustine?,Which Spanish officer established the settlement at St. Augustine,Which Spanish officer established the settlement at St. Augustine?,Pedro Menéndez de Avilés,pedro menéndez de avilés,1.0,1.0,1.0,4,True,2025-07-10T06:28:14.466854
question_mark_20250710_060653,with_question_mark,839,When did Ribault first establish a settlement in South Carolina?,When did Ribault first establish a settlement in South Carolina,When did Ribault first establish a settlement in South Carolina?,1562,1565,0.0,0.0,0.0,1,True,2025-07-10T06:28:14.940981
question_mark_20250710_060653,with_question_mark,840,What European event caused the Huguenots to abandon Charlesfort?,What European event caused the Huguenots to abandon Charlesfort,What European event caused the Huguenots to abandon Charlesfort?,The Wars of Religion,,0.0,0.0,0.0,0,True,2025-07-10T06:28:15.332100
question_mark_20250710_060653,with_question_mark,841,In what English colony were Huguenot settlers promised land?,In what English colony were Huguenot settlers promised land,In what English colony were Huguenot settlers promised land?,Virginia,new netherland,0.0,0.0,0.0,2,True,2025-07-10T06:28:15.875201
question_mark_20250710_060653,with_question_mark,842,In what area of this British colony were Huguenot land grants?,In what area of this British colony were Huguenot land grants,In what area of this British colony were Huguenot land grants?,Lower Norfolk County,nova scotia,0.0,0.0,0.0,2,True,2025-07-10T06:28:16.500970
question_mark_20250710_060653,with_question_mark,843,What town was actually granted to the Huguenots on arrival?,What town was actually granted to the Huguenots on arrival,What town was actually granted to the Huguenots on arrival?,Manakin Town,manakintown,0.0,0.0,0.0,1,True,2025-07-10T06:28:17.251870
question_mark_20250710_060653,with_question_mark,844,How many settlers original settled in Manakintown?,How many settlers original settled in Manakintown,How many settlers original settled in Manakintown?,390,four,0.0,0.0,0.0,1,True,2025-07-10T06:28:17.622420
question_mark_20250710_060653,with_question_mark,845,When were these settlers naturalized as English colonists?,When were these settlers naturalized as English colonists,When were these settlers naturalized as English colonists?,12 May 1705,1620,0.0,0.0,0.0,1,True,2025-07-10T06:28:18.032395
question_mark_20250710_060653,with_question_mark,846,When was the Dutch Revolt?,When was the Dutch Revolt,When was the Dutch Revolt?,1568–1609,1566,0.0,0.0,0.0,1,True,2025-07-10T06:28:18.521800
question_mark_20250710_060653,with_question_mark,847,Who did the Dutch fight in the Dutch Revolt?,Who did the Dutch fight in the Dutch Revolt,Who did the Dutch fight in the Dutch Revolt?,Spain,roman catholic habsburg king philip ii of spain,0.0,0.2222222222222222,1.0,8,True,2025-07-10T06:28:19.608155
question_mark_20250710_060653,with_question_mark,848,What Dutch document condemned the Spanish Inquisition?,What Dutch document condemned the Spanish Inquisition,What Dutch document condemned the Spanish Inquisition?,"""Apologie""",,0.0,0.0,0.0,0,True,2025-07-10T06:28:20.215576
question_mark_20250710_060653,with_question_mark,849,What leader led the Dutch Revolt and wrote Apologie?,What leader led the Dutch Revolt and wrote Apologie,What leader led the Dutch Revolt and wrote Apologie?,William the Silent,,0.0,0.0,0.0,0,True,2025-07-10T06:28:20.558231
question_mark_20250710_060653,with_question_mark,850,What was the Dutch leader's religious affiliation?,What was the Dutch leader's religious affiliation,What was the Dutch leader's religious affiliation?,Calvinist,anabaptist,0.0,0.0,0.0,1,True,2025-07-10T06:28:21.024438
question_mark_20250710_060653,with_question_mark,851,What English law made that country more welcoming to Huguenots?,What English law made that country more welcoming to Huguenots,What English law made that country more welcoming to Huguenots?,Foreign Protestants Naturalization Act,act of settlement,0.0,0.28571428571428575,0.25,3,True,2025-07-10T06:28:21.533658
question_mark_20250710_060653,with_question_mark,852,When was this naturalization act passed?,When was this naturalization act passed,When was this naturalization act passed?,1708,"june 29, 1906",0.0,0.0,0.0,3,True,2025-07-10T06:28:22.127206
question_mark_20250710_060653,with_question_mark,853,About how many Walloons and Huguenots emigrated to England and Ireland in this era?,About how many Walloons and Huguenots emigrated to England and Ireland in this era,About how many Walloons and Huguenots emigrated to England and Ireland in this era?,"50,000","383,000",0.0,0.0,0.0,1,True,2025-07-10T06:28:22.803053
question_mark_20250710_060653,with_question_mark,854,Who was the famous Huguenot theologian and writer in London?,Who was the famous Huguenot theologian and writer in London,Who was the famous Huguenot theologian and writer in London?,Andrew Lortie,luke de beaulieu,0.0,0.0,0.0,3,True,2025-07-10T06:28:23.556625
question_mark_20250710_060653,with_question_mark,855,What Catholic Church liturgical belief did Lortie criticize openly?,What Catholic Church liturgical belief did Lortie criticize openly,What Catholic Church liturgical belief did Lortie criticize openly?,the doctrine of transubstantiation,protestantism,0.0,0.0,0.0,1,True,2025-07-10T06:28:23.931606
question_mark_20250710_060653,with_question_mark,856,What war in Ireland featured Huguenot regiments?,What war in Ireland featured Huguenot regiments,What war in Ireland featured Huguenot regiments?,Williamite war,british war of independence,0.0,0.3333333333333333,0.5,4,True,2025-07-10T06:28:24.420259
question_mark_20250710_060653,with_question_mark,857,Under which leader did the Huguenots fight in this conflict?,Under which leader did the Huguenots fight in this conflict,Under which leader did the Huguenots fight in this conflict?,William of Orange,charles martel,0.0,0.0,0.0,2,True,2025-07-10T06:28:25.079164
question_mark_20250710_060653,with_question_mark,858,Which Irish cities had large Huguenot enclaves?,Which Irish cities had large Huguenot enclaves,Which Irish cities had large Huguenot enclaves?,"Dublin, Cork, Portarlington, Lisburn, Waterford and Youghal",labrador,0.0,0.0,0.0,1,True,2025-07-10T06:28:25.764204
question_mark_20250710_060653,with_question_mark,859,Huguenots in Killeshandra and County Cavan expanded what agricultural industry?,Huguenots in Killeshandra and County Cavan expanded what agricultural industry,Huguenots in Killeshandra and County Cavan expanded what agricultural industry?,flax cultivation,potato,0.0,0.0,0.0,1,True,2025-07-10T06:28:26.362897
question_mark_20250710_060653,with_question_mark,860,What textile industry did the Huguenots contribute to in Ireland?,What textile industry did the Huguenots contribute to in Ireland,What textile industry did the Huguenots contribute to in Ireland?,Irish linen industry,silk - weaving,0.0,0.0,0.0,3,True,2025-07-10T06:28:26.717946
question_mark_20250710_060653,with_question_mark,861,Which noble helped establish the Huguenot settlement in Saarland?,Which noble helped establish the Huguenot settlement in Saarland,Which noble helped establish the Huguenot settlement in Saarland?,Prince Louis de Condé,maria de la quellerie,0.0,0.25,0.25,4,True,2025-07-10T06:28:27.320276
question_mark_20250710_060653,with_question_mark,862,Which Count did the Prince strike an arrangement with?,Which Count did the Prince strike an arrangement with,Which Count did the Prince strike an arrangement with?,Count Ludwig von Nassau-Saarbrücken,imperius,0.0,0.0,0.0,1,True,2025-07-10T06:28:27.855560
question_mark_20250710_060653,with_question_mark,863,What industry did the nobleman establish with this settlement?,What industry did the nobleman establish with this settlement,What industry did the nobleman establish with this settlement?,glass-making,health,0.0,0.0,0.0,1,True,2025-07-10T06:28:28.262945
question_mark_20250710_060653,with_question_mark,864,In what era did some members of this community emigrate to the US?,In what era did some members of this community emigrate to the US,In what era did some members of this community emigrate to the US?,1890s,french huguenots,0.0,0.0,0.0,2,True,2025-07-10T06:28:29.046206
question_mark_20250710_060653,with_question_mark,865,In what year was the agreement to allow the Saarland settlement reached?,In what year was the agreement to allow the Saarland settlement reached,In what year was the agreement to allow the Saarland settlement reached?,1604,1956,0.0,0.0,0.0,1,True,2025-07-10T06:28:29.521130
question_mark_20250710_060653,with_question_mark,866,What two member nations of the Holy Roman Empire received Huguenot refugees?,What two member nations of the Holy Roman Empire received Huguenot refugees,What two member nations of the Holy Roman Empire received Huguenot refugees?,Electorate of Brandenburg and Electorate of the Palatinate,romania,0.0,0.0,0.0,1,True,2025-07-10T06:28:29.987040
