experiment_id,template,template_purpose,question_id,question,formatted_prompt,true_answer,generated_answer,exact_match,f1_score,token_overlap,answer_length,timestamp
seven_template_20250711_065702,quoted_question,Prompt engineering pattern with triple quotes,356,Which organizations most commonly divide and promote the state,Answer Question: '''Which organizations most commonly divide and promote the state''',regional tourism groups,divided government,0.0,0.0,0.0,2,2025-07-11T07:15:02.071494
seven_template_20250711_065702,quoted_question,Prompt engineering pattern with triple quotes,357,"Other than the Automobile Club of Southern California, what other AAA Auto Club chose to simplify the divide","Answer Question: '''Other than the Automobile Club of Southern California, what other AAA Auto Club chose to simplify the divide'''",California State Automobile Association,what turns you on?,0.0,0.0,0.0,4,2025-07-11T07:15:02.324988
seven_template_20250711_065702,quoted_question,Prompt engineering pattern with triple quotes,358,The two AAA clubs divided the state into a northern and southern California as opposed to what point of view,Answer Question: '''The two AAA clubs divided the state into a northern and southern California as opposed to what point of view''',three-region,"northern and southern california, respectively",0.0,0.0,0.0,5,2025-07-11T07:15:02.734505
seven_template_20250711_065702,quoted_question,Prompt engineering pattern with triple quotes,359,Which mountain range influenced the split of the regions,Answer Question: '''Which mountain range influenced the split of the regions''',Tehachapis,the alps,0.0,0.0,0.0,2,2025-07-11T07:15:03.014084
seven_template_20250711_065702,quoted_question,Prompt engineering pattern with triple quotes,360,"In the definition based off the mountain range, which region would the desert portions of north Los Angeles County be included in","Answer Question: '''In the definition based off the mountain range, which region would the desert portions of north Los Angeles County be included in'''",southern,the eurasian mountains,0.0,0.0,0.0,3,2025-07-11T07:15:03.410640
seven_template_20250711_065702,quoted_question,Prompt engineering pattern with triple quotes,361,Where does southern California's megalopolis standard in terms of population nationwide,Answer Question: '''Where does southern California's megalopolis standard in terms of population nationwide''',third,greater los angeles,0.0,0.0,0.0,3,2025-07-11T07:15:03.644745
seven_template_20250711_065702,quoted_question,Prompt engineering pattern with triple quotes,362,"Although southern california consts of a heavily developed urban environment, how much of it has been left undeveloped","Answer Question: '''Although southern california consts of a heavily developed urban environment, how much of it has been left undeveloped'''",vast areas,much of it has been left undeveloped,0.0,0.0,0.0,7,2025-07-11T07:15:04.042034
seven_template_20250711_065702,quoted_question,Prompt engineering pattern with triple quotes,363,"Southern Californian communities are well known to be large, spread - out, and what other characteristic","Answer Question: '''Southern Californian communities are well known to be large, spread - out, and what other characteristic'''",suburban,large,0.0,0.0,0.0,1,2025-07-11T07:15:04.337361
seven_template_20250711_065702,quoted_question,Prompt engineering pattern with triple quotes,364,"Outside of its use of automobiles, what else is southern California famous for using","Answer Question: '''Outside of its use of automobiles, what else is southern California famous for using'''",highways,,0.0,0.0,0.0,0,2025-07-11T07:15:04.473873
seven_template_20250711_065702,quoted_question,Prompt engineering pattern with triple quotes,365,What kind of region can be found inside the urban area of southern California,Answer Question: '''What kind of region can be found inside the urban area of southern California''',international metropolitan,urban agglomeration,0.0,0.0,0.0,2,2025-07-11T07:15:04.741289
seven_template_20250711_065702,quoted_question,Prompt engineering pattern with triple quotes,366,What is the main gap to continued urbanization,Answer Question: '''What is the main gap to continued urbanization''',Camp Pendleton,rent gap,0.0,0.0,0.0,2,2025-07-11T07:15:05.100506
seven_template_20250711_065702,quoted_question,Prompt engineering pattern with triple quotes,367,"Other than the San Diego metropolitan area, what other area are the communities along Interstates 15 and 215 connected with","Answer Question: '''Other than the San Diego metropolitan area, what other area are the communities along Interstates 15 and 215 connected with'''",Inland Empire,san diego metropolitan area,0.0,0.0,0.0,4,2025-07-11T07:15:05.362880
seven_template_20250711_065702,quoted_question,Prompt engineering pattern with triple quotes,368,Who considers Los Angeles County to be a separate metropolitan area,Answer Question: '''Who considers Los Angeles County to be a separate metropolitan area''',United States Census Bureau,what turns you on?,0.0,0.0,0.0,4,2025-07-11T07:15:05.716258
seven_template_20250711_065702,quoted_question,Prompt engineering pattern with triple quotes,369,Other than L.A. which other county do many people commute to,Answer Question: '''Other than L.A. which other county do many people commute to''',Orange,county of columbia,0.0,0.0,0.0,3,2025-07-11T07:15:05.991721
seven_template_20250711_065702,quoted_question,Prompt engineering pattern with triple quotes,370,"Other than the 1980s, in which decade did most of San Bernardino and Riverside Counties develop","Answer Question: '''Other than the 1980s, in which decade did most of San Bernardino and Riverside Counties develop'''",1990s,1960s and early 1970s,0.0,0.0,0.0,4,2025-07-11T07:15:06.405869
seven_template_20250711_065702,quoted_question,Prompt engineering pattern with triple quotes,371,What kind of climate does southern California maintain,Answer Question: '''What kind of climate does southern California maintain''',Mediterranean,desert,0.0,0.0,0.0,1,2025-07-11T07:15:06.600137
seven_template_20250711_065702,quoted_question,Prompt engineering pattern with triple quotes,372,"Other than many sunny days, what characteristic is typical for the climate in souther California","Answer Question: '''Other than many sunny days, what characteristic is typical for the climate in souther California'''",infrequent rain,many sunny days,0.0,0.0,0.0,3,2025-07-11T07:15:06.825648
seven_template_20250711_065702,quoted_question,Prompt engineering pattern with triple quotes,373,What is the low end of the temperature range in summer,Answer Question: '''What is the low end of the temperature range in summer''',60's,around - 10 ° f,0.0,0.0,0.0,5,2025-07-11T07:15:07.181391
seven_template_20250711_065702,quoted_question,Prompt engineering pattern with triple quotes,374,How frequent is snow in the Southwest of the state,Answer Question: '''How frequent is snow in the Southwest of the state''',very rare,frequent,0.0,0.0,0.0,1,2025-07-11T07:15:07.335350
seven_template_20250711_065702,quoted_question,Prompt engineering pattern with triple quotes,375,What is the high end of the temperature range in winter,Answer Question: '''What is the high end of the temperature range in winter''',70,around - 10 ° f,0.0,0.0,0.0,5,2025-07-11T07:15:07.621152
seven_template_20250711_065702,quoted_question,Prompt engineering pattern with triple quotes,376,What term best describes southern California's collection of landscapes,Answer Question: '''What term best describes southern California's collection of landscapes''',varied,"`` baldy, ''",0.0,0.0,0.0,3,2025-07-11T07:15:08.028513
seven_template_20250711_065702,quoted_question,Prompt engineering pattern with triple quotes,377,The region spans starting at islands found in which body of water,Answer Question: '''The region spans starting at islands found in which body of water''',Pacific Ocean,ocean,0.0,0.6666666666666666,0.5,1,2025-07-11T07:15:08.221856
seven_template_20250711_065702,quoted_question,Prompt engineering pattern with triple quotes,378,What type of landscapes other than geologic and natural ecosystem landscapes can be found in southern California,Answer Question: '''What type of landscapes other than geologic and natural ecosystem landscapes can be found in southern California''',topographic,desert,0.0,0.0,0.0,1,2025-07-11T07:15:08.524360
seven_template_20250711_065702,quoted_question,Prompt engineering pattern with triple quotes,379,The region spans which mountains other than the Transverse ranges,Answer Question: '''The region spans which mountains other than the Transverse ranges''',Peninsular,the peninsular ranges,0.0,0.5,1.0,3,2025-07-11T07:15:08.880435
seven_template_20250711_065702,quoted_question,Prompt engineering pattern with triple quotes,380,The mountain ranges tail off into what kind of geographical formation,Answer Question: '''The mountain ranges tail off into what kind of geographical formation''',valleys,desert,0.0,0.0,0.0,1,2025-07-11T07:15:09.055437
